index,name,date,ageY,ageD,location,team,opponent,gameResult,margin,started,minutesPlayed,fg,fga,fg3,fg3a,fg3pct,ft,fta,ftpct,orb,drb,trb,assists,steals,blocks,turnovers,personalFouls,points,gameScore,plusMinus
666,LeBron James,2012-03-13,27,074,@,MIA,ORL,L,-6,1,42.25,7,20,2,4,.500,3,3,1.000,3,8,11,8,1,1,6,0,19,13.6,0
667,LeBron James,2012-03-14,27,075,@,MIA,CHI,L,-4,1,39.38,14,25,2,3,.667,5,5,1.000,1,4,5,4,4,0,2,2,35,29.0,+5
668,LeBron James,2012-03-16,27,077,@,MIA,PHI,W,+6,1,38.15,12,20,0,2,.000,5,8,.625,2,5,7,8,2,2,1,0,29,29.5,+10
669,LeBron James,2012-03-18,27,079,0,MIA,ORL,W,+10,1,38.58,4,14,0,1,.000,6,8,.750,0,12,12,7,5,0,4,4,14,12.9,+13
670,LeBron James,2012-03-20,27,081,0,MIA,PHO,W,+4,1,37.54,8,18,0,3,.000,4,6,.667,1,7,8,6,2,2,3,2,20,16.4,+15
671,LeBron James,2012-03-23,27,084,@,MIA,DET,W,+15,1,37.26,6,15,0,3,.000,5,5,1.000,0,6,6,10,4,1,5,0,17,17.4,+8
672,LeBron James,2012-03-25,27,086,@,MIA,OKC,L,-16,1,39.36,8,18,0,3,.000,1,1,1.000,0,3,3,7,2,0,4,2,17,10.6,-10
673,LeBron James,2012-03-26,27,087,@,MIA,IND,L,-15,1,40.49,9,21,2,4,.500,4,6,.667,2,7,9,2,1,0,6,1,24,11.6,-14
674,LeBron James,2012-03-29,27,090,0,MIA,DAL,W,+21,1,36.13,8,16,0,2,.000,3,3,1.000,3,6,9,5,2,0,3,3,19,16.2,+9
675,LeBron James,2012-03-30,27,091,@,MIA,TOR,W,+12,1,38.31,11,18,0,2,.000,4,6,.667,1,3,4,9,1,0,3,0,26,22.9,+9
676,LeBron James,2012-04-01,27,093,@,MIA,BOS,L,-19,1,34.37,11,20,0,0,0,1,2,.500,2,2,4,0,0,1,2,1,23,13.3,-30
677,LeBron James,2012-04-03,27,095,0,MIA,PHI,W,+6,1,38.04,15,25,1,2,.500,10,13,.769,3,3,6,4,3,1,4,0,41,33.8,+12
678,LeBron James,2012-04-04,27,096,0,MIA,OKC,W,+5,1,41.30,10,20,3,7,.429,11,13,.846,1,6,7,10,4,1,2,2,34,34.6,+20
679,LeBron James,2012-04-06,27,098,0,MIA,MEM,L,-15,1,37.38,8,19,2,6,.333,3,4,.750,2,4,6,6,2,0,3,0,21,16.3,-6
680,LeBron James,2012-04-08,27,100,0,MIA,DET,W,+23,1,32.15,12,22,1,3,.333,1,5,.200,3,1,4,2,0,1,1,1,26,16.9,+10
681,LeBron James,2012-04-10,27,102,0,MIA,BOS,L,-8,1,40.51,11,23,1,3,.333,13,14,.929,5,2,7,7,1,1,2,3,36,31.4,-6
682,LeBron James,2012-04-12,27,104,@,MIA,CHI,L,-10,1,47.18,11,24,3,6,.500,5,7,.714,1,5,6,5,1,1,4,1,30,19.8,-1
683,LeBron James,2012-04-13,27,105,0,MIA,CHA,W,+23,1,28.44,7,16,0,1,.000,5,7,.714,1,8,9,5,2,1,2,1,19,16.7,+18
684,LeBron James,2012-04-15,27,107,@,MIA,NYK,W,+8,1,40.15,11,24,1,6,.167,6,9,.667,2,8,10,3,2,0,6,4,29,15.7,+18
685,LeBron James,2012-04-16,27,108,@,MIA,NJN,W,+3,1,35.12,11,19,1,2,.500,14,15,.933,1,5,6,7,2,1,4,2,37,32.7,-4
686,LeBron James,2012-04-18,27,110,0,MIA,TOR,W,+24,1,30.12,12,15,1,1,1.000,3,4,.750,0,5,5,4,2,0,5,0,28,23.2,+20
687,LeBron James,2012-04-19,27,111,0,MIA,CHI,W,+11,1,35.20,8,18,1,2,.500,10,12,.833,0,11,11,6,0,1,1,3,27,22.8,+11
688,LeBron James,2012-04-22,27,114,0,MIA,HOU,W,+9,1,35.52,11,21,1,3,.333,9,10,.900,1,7,8,5,1,2,5,1,32,24.6,+12
689,LeBron James,2012-10-30,27,305,0,MIA,BOS,W,+13,1,28.52,10,16,2,4,.500,4,5,.800,1,9,10,3,2,0,0,2,26,25.1,+12
690,LeBron James,2012-11-02,27,308,@,MIA,NYK,L,-20,1,36.41,8,16,2,3,.667,5,6,.833,0,7,7,5,0,3,5,2,23,16.5,-21
691,LeBron James,2012-11-03,27,309,0,MIA,DEN,W,+3,1,39.12,8,17,0,1,.000,4,4,1.000,1,8,9,11,0,2,0,2,20,22.7,+7
692,LeBron James,2012-11-05,27,311,0,MIA,PHO,W,+25,1,30.11,10,17,2,3,.667,1,3,.333,3,8,11,1,0,0,3,2,23,15.7,+25
693,LeBron James,2012-11-07,27,313,0,MIA,BRK,W,+30,1,29.59,7,12,2,3,.667,4,4,1.000,4,8,12,8,1,0,2,1,20,23.8,+18
694,LeBron James,2012-11-09,27,315,@,MIA,ATL,W,+6,1,35.40,10,17,0,2,.000,1,3,.333,2,9,11,9,1,0,2,2,21,20.9,0
695,LeBron James,2012-11-11,27,317,@,MIA,MEM,L,-18,1,35.43,10,19,0,1,.000,0,4,.000,3,7,10,6,2,1,2,2,20,17.4,-18
696,LeBron James,2012-11-12,27,318,@,MIA,HOU,W,+3,1,39.55,14,26,5,8,.625,5,8,.625,1,9,10,6,0,0,0,1,38,31.4,+8
697,LeBron James,2012-11-14,27,320,@,MIA,LAC,L,-7,1,41.13,12,23,0,3,.000,6,9,.667,0,5,5,7,1,2,4,3,30,21.1,-15
698,LeBron James,2012-11-15,27,321,@,MIA,DEN,W,+5,1,41.57,11,23,0,1,.000,5,6,.833,1,6,7,12,1,3,4,0,27,24.9,+9
699,LeBron James,2012-11-17,27,323,@,MIA,PHO,W,+9,1,40.43,8,20,1,3,.333,4,7,.571,0,7,7,3,2,0,1,1,21,13.8,+20
700,LeBron James,2012-11-21,27,327,0,MIA,MIL,W,+7,1,42.32,11,21,2,4,.500,4,8,.500,2,8,10,8,1,1,1,3,28,25.0,+5
701,LeBron James,2012-11-24,27,330,0,MIA,CLE,W,+2,1,39.58,10,16,2,5,.400,8,9,.889,1,5,6,5,0,1,7,3,30,20.6,+7
702,LeBron James,2012-11-29,27,335,0,MIA,SAS,W,+5,1,39.06,9,16,2,5,.400,3,6,.500,3,6,9,7,4,0,4,2,23,22.2,-1
703,LeBron James,2012-12-01,27,337,0,MIA,BRK,W,+13,1,36.57,8,15,1,2,.500,4,6,.667,1,8,9,6,1,0,2,3,21,18.0,+14
704,LeBron James,2012-12-04,27,340,@,MIA,WAS,L,-4,1,42.53,12,24,1,4,.250,1,3,.333,2,11,13,11,3,2,3,1,26,26.6,-3
705,LeBron James,2012-12-06,27,342,0,MIA,NYK,L,-20,1,38.35,11,20,3,5,.600,6,9,.667,2,8,10,9,3,0,2,0,31,31.3,-17
706,LeBron James,2012-12-08,27,344,0,MIA,NOH,W,+16,1,35.55,11,16,0,0,0,2,3,.667,1,4,5,7,2,0,4,2,24,20.8,+10
707,LeBron James,2012-12-10,27,346,0,MIA,ATL,W,+9,1,40.21,10,16,1,2,.500,6,7,.857,1,6,7,6,2,0,3,0,27,25.1,+12
708,LeBron James,2012-12-12,27,348,0,MIA,GSW,L,-2,1,42.21,12,23,2,4,.500,5,5,1.000,1,2,3,5,1,0,4,0,31,21.5,-3
709,LeBron James,2012-12-15,27,351,0,MIA,WAS,W,+30,1,30.33,8,15,0,3,.000,7,11,.636,0,10,10,5,1,0,2,0,23,19.6,+36
710,LeBron James,2012-12-18,27,354,0,MIA,MIN,W,+11,1,41.59,8,18,2,5,.400,4,5,.800,0,6,6,11,1,4,0,0,22,25.5,+12
711,LeBron James,2012-12-20,27,356,@,MIA,DAL,W,+15,1,30.55,9,13,3,5,.600,3,4,.750,0,9,9,5,1,1,5,0,24,21.0,+25
712,LeBron James,2012-12-22,27,358,0,MIA,UTA,W,+16,1,37.30,11,20,1,1,1.000,7,10,.700,1,8,9,7,0,0,4,0,30,23.2,+14
713,LeBron James,2012-12-25,27,361,0,MIA,OKC,W,+6,1,41.52,12,20,0,3,.000,5,5,1.000,3,5,8,9,2,1,3,3,29,28.2,+13
714,LeBron James,2012-12-26,27,362,@,MIA,CHA,W,+13,1,38.35,9,19,2,4,.500,7,8,.875,2,10,12,8,4,2,3,1,27,28.9,+12
715,LeBron James,2012-12-28,27,364,@,MIA,DET,L,-10,1,44.19,15,22,2,4,.500,3,4,.750,1,5,6,5,6,1,3,1,35,34.2,-2
716,LeBron James,2012-12-29,27,365,@,MIA,MIL,L,-19,1,36.29,11,20,1,2,.500,3,5,.600,1,5,6,7,2,1,6,2,26,18.6,-8
717,LeBron James,2012-12-31,28,001,@,MIA,ORL,W,+2,1,47.53,10,22,1,6,.167,15,16,.938,1,7,8,11,1,0,3,2,36,31.9,+4
718,LeBron James,2013-01-02,28,003,0,MIA,DAL,W,+10,1,42.01,11,20,1,3,.333,9,11,.818,1,11,12,9,3,1,4,0,32,31.6,+12
719,LeBron James,2013-01-04,28,005,0,MIA,CHI,L,-7,1,41.05,8,14,1,5,.200,13,16,.813,0,6,6,2,1,0,2,2,30,23.6,-18
720,LeBron James,2013-01-06,28,007,0,MIA,WAS,W,+28,1,34.57,9,17,2,3,.667,4,4,1.000,1,1,2,7,0,1,1,0,24,21.3,+26
721,LeBron James,2013-01-08,28,009,@,MIA,IND,L,-10,1,42.36,10,20,1,1,1.000,1,4,.250,3,7,10,4,1,2,7,2,22,12.4,-5
722,LeBron James,2013-01-10,28,011,@,MIA,POR,L,-2,1,42.39,6,16,1,5,.200,2,5,.400,0,10,10,9,2,1,4,3,15,11.8,-9
723,LeBron James,2013-01-12,28,013,@,MIA,SAC,W,+29,1,29.08,7,10,0,1,.000,6,7,.857,1,4,5,7,5,2,1,0,20,27.6,+28
724,LeBron James,2013-01-14,28,015,@,MIA,UTA,L,-7,1,43.41,13,19,2,4,.500,4,4,1.000,1,3,4,6,3,2,3,5,32,29.1,+1
725,LeBron James,2013-01-16,28,017,@,MIA,GSW,W,+17,1,30.32,11,20,1,5,.200,2,3,.667,1,6,7,10,1,0,1,2,25,23.7,+33
726,LeBron James,2013-01-17,28,018,@,MIA,LAL,W,+9,1,42.04,17,25,1,2,.500,4,4,1.000,0,7,7,8,3,1,2,2,39,36.9,+13
727,LeBron James,2013-01-23,28,024,0,MIA,TOR,W,+7,1,44.50,12,23,1,5,.200,6,7,.857,1,9,10,11,0,0,3,1,31,27.0,+9
728,LeBron James,2013-01-25,28,026,0,MIA,DET,W,+22,1,33.01,9,14,0,1,.000,5,6,.833,1,6,7,7,1,0,2,0,23,22.8,+22
729,LeBron James,2013-01-27,28,028,@,MIA,BOS,L,-2,1,51.56,14,31,3,6,.500,3,5,.600,4,12,16,7,3,1,3,3,34,27.9,-2
730,LeBron James,2013-01-30,28,031,@,MIA,BRK,W,+20,1,34.17,10,18,3,4,.750,1,4,.250,2,7,9,7,2,0,4,2,24,19.8,+22
731,LeBron James,2013-02-01,28,033,@,MIA,IND,L,-13,1,41.58,9,17,1,3,.333,9,11,.818,1,5,6,3,1,1,3,4,28,20.3,-9
732,LeBron James,2013-02-03,28,035,@,MIA,TOR,W,+15,1,39.44,10,16,1,2,.500,9,11,.818,0,8,8,7,2,0,3,1,30,27.9,+29
733,LeBron James,2013-02-04,28,036,0,MIA,CHA,W,+5,1,38.00,13,14,0,0,0,5,6,.833,0,8,8,8,2,0,5,1,31,30.6,+8
734,LeBron James,2013-02-06,28,038,0,MIA,HOU,W,+6,1,36.37,11,18,3,6,.500,7,10,.700,1,5,6,5,0,2,4,2,32,24.9,+4
735,LeBron James,2013-02-08,28,040,0,MIA,LAC,W,+22,1,30.59,9,11,4,5,.800,8,11,.727,1,4,5,6,0,2,5,3,30,26.0,+21
736,LeBron James,2013-02-10,28,042,0,MIA,LAL,W,+10,1,36.15,12,18,1,2,.500,7,8,.875,1,6,7,4,3,0,4,4,32,26.5,+7
737,LeBron James,2013-02-12,28,044,0,MIA,POR,W,+13,1,38.45,11,15,1,3,.333,7,8,.875,0,6,6,9,3,2,1,0,30,35.0,+21
738,LeBron James,2013-02-14,28,046,@,MIA,OKC,W,+10,1,40.02,14,24,4,8,.500,7,9,.778,3,9,12,7,2,0,4,3,39,33.5,+15
739,LeBron James,2013-02-20,28,052,@,MIA,ATL,W,+13,1,39.31,8,15,1,4,.250,7,8,.875,0,6,6,11,4,0,2,1,24,27.4,+16
740,LeBron James,2013-02-21,28,053,@,MIA,CHI,W,+19,1,34.29,11,15,1,4,.250,3,3,1.000,1,11,12,7,2,0,4,2,26,26.0,+6
741,LeBron James,2013-02-23,28,055,@,MIA,PHI,W,+24,1,31.30,7,12,1,4,.250,1,2,.500,1,9,10,11,2,0,2,1,16,20.7,+14
742,LeBron James,2013-02-24,28,056,0,MIA,CLE,W,+4,1,38.51,10,19,0,1,.000,8,11,.727,2,1,3,8,1,0,2,0,28,23.8,+6
743,LeBron James,2013-02-26,28,058,0,MIA,SAC,W,+12,1,47.45,14,23,1,2,.500,11,12,.917,3,5,8,16,2,1,2,1,40,44.2,+11
744,LeBron James,2013-03-01,28,061,0,MIA,MEM,W,+7,1,42.06,4,14,2,4,.500,8,12,.667,1,7,8,10,2,1,1,1,18,19.3,-1
745,LeBron James,2013-03-03,28,063,@,MIA,NYK,W,+6,1,42.50,12,23,2,6,.333,3,6,.500,3,8,11,7,3,1,2,1,29,27.2,+9
746,LeBron James,2013-03-04,28,064,@,MIA,MIN,W,+16,1,34.53,9,16,1,4,.250,1,1,1.000,1,9,10,4,3,2,7,3,20,14.8,+10
747,LeBron James,2013-03-06,28,066,0,MIA,ORL,W,+1,1,38.13,7,14,1,6,.167,11,12,.917,0,3,3,2,0,1,2,0,26,19.6,+8
748,LeBron James,2013-03-08,28,068,0,MIA,PHI,W,+9,1,34.14,10,17,2,3,.667,3,5,.600,3,7,10,5,1,2,3,2,25,22.6,+19
749,LeBron James,2013-03-10,28,070,0,MIA,IND,W,+14,1,36.21,5,10,0,0,0,3,5,.600,1,5,6,7,1,1,4,1,13,11.6,+23
750,LeBron James,2013-03-12,28,072,0,MIA,ATL,W,+17,1,30.07,3,11,0,2,.000,9,12,.750,3,4,7,7,2,0,4,1,15,13.1,+21
751,LeBron James,2013-03-13,28,073,@,MIA,PHI,W,+4,1,37.14,8,19,1,4,.250,10,12,.833,2,5,7,8,2,1,4,1,27,22.9,+7
752,LeBron James,2013-03-15,28,075,@,MIA,MIL,W,+13,1,38.14,12,24,0,2,.000,4,5,.800,1,9,10,7,0,1,2,1,28,22.2,+5
753,LeBron James,2013-03-17,28,077,@,MIA,TOR,W,+17,1,33.50,6,12,2,6,.333,8,11,.727,1,11,12,8,2,0,3,1,22,23.0,+10
754,LeBron James,2013-03-18,28,078,@,MIA,BOS,W,+2,1,42.15,16,29,1,4,.250,4,6,.667,1,6,7,12,2,2,5,3,37,30.4,+13
755,LeBron James,2013-03-20,28,080,@,MIA,CLE,W,+3,1,42.19,8,22,3,7,.429,6,8,.750,7,5,12,10,3,2,4,1,25,25.4,+1
756,LeBron James,2013-03-22,28,082,0,MIA,DET,W,+14,1,39.53,12,15,1,1,1.000,4,6,.667,1,7,8,8,2,1,3,1,29,30.2,+14
757,LeBron James,2013-03-24,28,084,0,MIA,CHA,W,+32,1,34.10,11,14,0,1,.000,10,11,.909,0,8,8,10,3,3,4,0,32,36.7,+22
758,LeBron James,2013-03-25,28,085,@,MIA,ORL,W,+14,1,38.45,9,16,0,0,0,6,10,.600,1,8,9,11,1,0,3,2,24,22.8,+25
759,LeBron James,2013-03-27,28,087,@,MIA,CHI,L,-4,1,39.56,11,17,2,5,.400,8,11,.727,0,7,7,3,2,4,4,1,32,27.9,+2
760,LeBron James,2013-03-29,28,089,@,MIA,NOH,W,+19,1,32.13,13,20,7,10,.700,3,5,.600,0,4,4,6,2,0,3,0,36,30.8,+19
761,LeBron James,2013-04-06,28,091,@,MIA,SAS,W,+2,1,29.42,12,17,1,2,.500,2,2,1.000,0,4,4,5,1,0,1,1,27,24.2,+22
762,LeBron James,2013-04-09,28,093,0,MIA,NYK,L,-12,1,30.04,11,16,0,1,.000,6,6,1.000,1,6,7,7,2,1,3,0,28,28.3,+21
763,LeBron James,2013-04-12,28,096,@,MIA,CHA,W,+10,1,28.51,8,10,0,0,0,4,4,1.000,1,5,6,9,0,0,1,1,20,23.3,+6
764,LeBron James,2013-04-14,28,097,0,MIA,PHI,W,+19,1,34.51,7,12,1,1,1.000,9,12,.750,0,7,7,6,1,0,3,2,24,20.7,+8
765,LeBron James,2013-10-29,28,303,0,MIA,CHI,W,+12,1,38.01,5,11,0,1,.000,7,9,.778,0,6,6,8,1,0,2,0,17,16.9,+8
766,LeBron James,2013-10-30,28,304,@,MIA,PHI,L,-4,1,36.38,9,17,4,7,.571,3,4,.750,0,4,4,13,0,0,4,3,25,21.4,-8
767,LeBron James,2013-11-01,28,306,@,MIA,BRK,L,-1,1,42.14,11,19,1,2,.500,3,5,.600,1,6,7,6,2,1,5,2,26,19.9,-3
768,LeBron James,2013-11-03,28,308,0,MIA,WAS,W,+10,1,34.41,9,14,3,5,.600,4,5,.800,0,3,3,5,1,0,6,2,25,17.0,+16
769,LeBron James,2013-11-05,28,310,@,MIA,TOR,W,+9,1,36.01,13,20,1,3,.333,8,8,1.000,2,6,8,8,0,1,1,2,35,33.9,+3
770,LeBron James,2013-11-07,28,312,0,MIA,LAC,W,+5,1,37.09,6,13,1,3,.333,5,9,.556,0,5,5,6,1,0,4,4,18,10.8,-1
771,LeBron James,2013-11-09,28,314,0,MIA,BOS,L,-1,1,36.32,9,13,0,0,0,7,9,.778,1,7,8,10,0,0,5,1,25,23.1,+5
772,LeBron James,2013-11-12,28,317,0,MIA,MIL,W,+23,1,29.58,13,21,4,7,.571,3,6,.500,0,3,3,2,0,0,3,0,33,21.6,+14
773,LeBron James,2013-11-15,28,320,0,MIA,DAL,W,+6,1,36.58,14,18,1,1,1.000,10,11,.909,0,6,6,4,1,0,6,0,39,31.2,0
774,LeBron James,2013-11-16,28,321,@,MIA,CHA,W,+16,1,31.55,13,18,0,0,0,4,4,1.000,1,3,4,7,1,1,3,1,30,27.4,+7
775,LeBron James,2013-11-19,28,324,0,MIA,ATL,W,+16,1,30.42,6,13,0,0,0,1,3,.333,2,4,6,5,1,0,3,0,13,9.6,+14
776,LeBron James,2013-11-20,28,325,@,MIA,ORL,W,+28,1,29.05,5,11,0,2,.000,11,11,1.000,1,5,6,7,1,1,4,0,21,20.1,+23
777,LeBron James,2013-11-23,28,328,0,MIA,ORL,W,+2,1,37.35,7,13,3,6,.500,5,7,.714,0,9,9,7,3,0,3,0,22,22.5,+7
778,LeBron James,2013-11-25,28,330,0,MIA,PHO,W,+15,1,33.21,11,14,2,4,.500,11,11,1.000,0,5,5,4,1,1,4,0,35,31.6,+1
779,LeBron James,2013-11-27,28,332,@,MIA,CLE,W,+11,1,37.06,9,19,1,3,.333,9,11,.818,0,8,8,8,3,0,1,3,28,26.3,0
780,LeBron James,2013-11-29,28,334,@,MIA,TOR,W,+7,1,36.27,10,17,3,5,.600,4,6,.667,1,5,6,3,1,1,3,2,27,20.5,+3
781,LeBron James,2013-12-01,28,336,0,MIA,CHA,W,+1,1,38.16,8,13,1,3,.333,9,10,.900,0,5,5,4,1,1,3,0,26,22.7,-4
782,LeBron James,2013-12-03,28,338,0,MIA,DET,L,-10,1,36.58,8,15,2,5,.400,5,8,.625,3,2,5,6,2,1,6,2,23,17.3,-6
783,LeBron James,2013-12-05,28,340,@,MIA,CHI,L,-20,1,33.18,7,17,1,4,.250,6,8,.750,0,5,5,2,3,0,1,2,21,15.2,-21
784,LeBron James,2013-12-07,28,342,@,MIA,MIN,W,+21,1,30.34,9,12,0,0,0,3,5,.600,4,10,14,8,2,0,7,3,21,20.6,+9
785,LeBron James,2013-12-08,28,343,@,MIA,DET,W,+15,1,35.01,10,15,0,2,.000,4,5,.800,1,6,7,9,2,0,6,2,24,21.1,+18
786,LeBron James,2013-12-10,28,345,@,MIA,IND,L,-6,1,38.32,6,16,1,4,.250,4,6,.667,1,13,14,6,2,0,5,3,17,12.0,-2
787,LeBron James,2013-12-14,28,349,0,MIA,CLE,W,+7,1,40.37,9,12,0,2,.000,7,10,.700,2,7,9,9,4,0,2,2,25,30.0,+6
788,LeBron James,2013-12-16,28,351,0,MIA,UTA,W,+23,1,33.49,13,17,0,1,.000,4,5,.800,1,8,9,9,1,0,3,1,30,29.9,+24
789,LeBron James,2013-12-18,28,353,0,MIA,IND,W,+3,1,36.14,8,14,1,3,.333,7,7,1.000,0,9,9,7,3,0,3,3,24,23.8,+16
790,LeBron James,2013-12-20,28,355,0,MIA,SAC,W,+19,1,30.40,8,11,1,2,.500,1,2,.500,2,4,6,8,1,1,1,1,18,21.6,+14
791,LeBron James,2013-12-23,28,358,0,MIA,ATL,W,+2,1,45.38,16,28,4,9,.444,2,6,.333,4,4,8,6,2,0,0,2,38,32.6,-4
792,LeBron James,2013-12-25,28,360,@,MIA,LAL,W,+6,1,35.48,7,14,0,4,.000,5,9,.556,0,8,8,4,0,0,2,2,19,12.8,0
793,LeBron James,2013-12-27,28,362,@,MIA,SAC,L,-5,1,43.43,12,23,4,9,.444,5,6,.833,0,8,8,8,0,0,2,3,33,26.1,-10
794,LeBron James,2013-12-30,28,363,@,MIA,POR,W,+1,1,39.44,8,15,5,9,.556,5,8,.625,1,5,6,10,0,1,4,0,26,23.4,+4
795,LeBron James,2014-01-02,29,000,@,MIA,DEN,W,+3,1,39.34,10,16,1,4,.250,5,8,.625,0,5,5,5,0,1,8,0,26,15.3,-11
796,LeBron James,2014-01-04,29,003,0,MIA,GSW,L,-9,1,35.55,5,13,0,1,.000,5,8,.625,1,7,8,8,1,0,3,1,15,12.7,+17
797,LeBron James,2014-01-05,29,005,@,MIA,ORL,W,+16,1,37.47,12,18,0,0,0,6,7,.857,1,3,4,5,1,0,1,1,30,26.5,+1
798,LeBron James,2014-01-07,29,006,0,MIA,TOR,W,+5,1,35.15,13,22,3,6,.500,3,3,1.000,1,2,3,5,2,0,3,1,32,25.2,+19
799,LeBron James,2014-01-09,29,008,0,MIA,NOP,W,+19,1,41.25,12,17,1,4,.250,7,11,.636,0,5,5,6,1,1,6,2,32,23.9,+1
800,LeBron James,2014-01-10,29,010,@,MIA,NYK,L,-10,1,49.22,12,21,2,5,.400,10,12,.833,3,4,7,5,0,0,4,6,36,25.7,-1
801,LeBron James,2014-01-15,29,011,@,MIA,BRK,L,-9,1,41.04,8,18,0,4,.000,9,10,.900,2,6,8,7,2,0,4,1,25,20.9,-15
802,LeBron James,2014-01-17,29,016,@,MIA,WAS,L,-17,1,36.31,7,13,0,1,.000,7,8,.875,1,7,8,10,2,1,3,3,21,22.6,+17
803,LeBron James,2014-01-18,29,018,@,MIA,PHI,W,+15,1,44.52,13,25,0,3,.000,8,10,.800,2,6,8,6,1,0,2,4,34,25.7,+15
804,LeBron James,2014-01-20,29,019,@,MIA,CHA,W,+8,1,38.43,11,21,3,7,.429,5,8,.625,1,3,4,6,1,0,3,1,30,21.9,0
805,LeBron James,2014-01-21,29,021,@,MIA,ATL,L,-7,1,38.48,10,19,0,4,.000,9,11,.818,1,7,8,4,2,0,3,1,29,23.1,+10
806,LeBron James,2014-01-23,29,022,0,MIA,BOS,W,+7,1,37.18,9,15,2,4,.500,7,13,.538,2,11,13,6,1,0,5,1,27,22.2,+4
807,LeBron James,2014-01-26,29,024,0,MIA,LAL,W,+7,1,27.43,8,15,1,3,.333,1,1,1.000,0,7,7,6,1,0,4,4,18,12.4,+22
808,LeBron James,2014-01-29,29,027,0,MIA,SAS,W,+12,1,42.10,12,20,1,5,.200,9,9,1.000,1,2,3,3,0,0,3,1,34,24.8,-17
809,LeBron James,2014-02-01,29,030,0,MIA,OKC,L,-17,1,39.06,13,22,1,3,.333,3,6,.500,1,7,8,7,6,0,2,3,30,29.1,+14
810,LeBron James,2014-02-03,29,033,@,MIA,NYK,W,+15,1,38.19,9,19,0,3,.000,6,8,.750,1,7,8,11,2,2,1,1,24,26.0,+6
811,LeBron James,2014-02-05,29,035,0,MIA,DET,W,+6,1,40.47,11,20,3,7,.429,6,8,.750,1,7,8,12,3,1,7,2,31,27.7,+3
812,LeBron James,2014-02-08,29,037,@,MIA,LAC,W,+4,1,39.21,4,13,1,6,.167,4,6,.667,0,7,7,5,0,0,5,2,13,4.5,0
813,LeBron James,2014-02-11,29,040,@,MIA,UTA,L,-5,1,40.59,12,22,2,5,.400,11,14,.786,1,8,9,3,5,0,4,2,37,30.6,+8
814,LeBron James,2014-02-12,29,043,@,MIA,PHO,W,+6,1,42.16,14,26,4,8,.500,4,7,.571,1,12,13,9,2,0,2,1,36,32.4,-2
815,LeBron James,2014-02-18,29,044,@,MIA,GSW,W,+1,1,38.28,16,23,4,8,.500,6,8,.750,2,7,9,6,2,0,3,2,42,37.4,+19
816,LeBron James,2014-02-20,29,050,@,MIA,DAL,W,+11,1,33.24,15,22,1,5,.200,2,5,.400,1,6,7,3,4,0,8,1,33,22.6,+9
817,LeBron James,2014-02-27,29,052,@,MIA,OKC,W,+22,1,36.38,13,19,1,2,.500,4,6,.667,0,4,4,4,0,0,1,0,31,25.1,+21
818,LeBron James,2014-03-01,29,055,0,MIA,CHI,W,+14,1,31.13,8,12,0,2,.000,4,5,.800,1,8,9,7,4,0,2,1,20,24.0,+14
819,LeBron James,2014-03-03,29,059,0,MIA,NYK,W,+26,1,41.12,22,33,8,10,.800,9,12,.750,3,4,7,4,0,0,2,2,61,48.8,+16
820,LeBron James,2014-03-04,29,061,0,MIA,ORL,W,+14,1,36.38,9,18,0,3,.000,4,6,.667,1,0,1,6,3,0,1,1,22,18.7,-15
821,LeBron James,2014-03-06,29,063,0,MIA,CHA,W,+17,1,38.04,6,18,0,3,.000,7,9,.778,3,5,8,7,2,0,5,5,19,11.5,-10
822,LeBron James,2014-03-09,29,064,@,MIA,HOU,L,-3,1,45.19,8,23,1,3,.333,0,0,0,1,8,9,8,3,1,4,1,17,12.1,+6
823,LeBron James,2014-03-10,29,066,@,MIA,SAS,L,-24,1,36.45,10,15,3,4,.750,0,0,0,2,5,7,8,3,0,3,3,23,23.8,+16
824,LeBron James,2014-03-12,29,069,@,MIA,CHI,L,-7,1,38.03,6,13,1,4,.250,6,9,.667,0,5,5,7,3,0,5,1,19,15.1,+2
825,LeBron James,2014-03-14,29,070,0,MIA,WAS,W,+9,1,39.50,8,17,0,4,.000,5,7,.714,0,6,6,6,1,0,4,3,21,13.3,-8
826,LeBron James,2014-03-16,29,072,0,MIA,BRK,L,-1,1,42.52,8,17,1,3,.333,7,8,.875,0,5,5,6,2,0,5,3,24,16.4,+11
827,LeBron James,2014-03-18,29,074,0,MIA,DEN,L,-4,1,41.40,14,19,6,8,.750,9,13,.692,0,6,6,4,2,3,0,1,43,42.0,+11
828,LeBron James,2014-03-21,29,076,0,MIA,HOU,W,+9,1,38.01,7,14,0,2,.000,1,2,.500,1,5,6,7,2,1,3,0,15,14.4,+4
829,LeBron James,2014-03-22,29,078,@,MIA,CLE,W,+4,1,41.59,10,18,2,4,.500,3,3,1.000,1,7,8,9,0,1,3,1,25,22.8,-6
830,LeBron James,2014-03-24,29,079,@,MIA,BOS,L,-5,1,38.22,13,23,0,1,.000,6,9,.667,4,2,6,5,4,0,5,2,32,25.0,+4
831,LeBron James,2014-03-26,29,081,0,MIA,MEM,W,+5,1,43.24,11,19,2,6,.333,14,15,.933,0,8,8,5,0,0,6,3,38,27.4,+2
832,LeBron James,2014-03-28,29,082,@,MIA,NOP,L,-10,1,29.46,7,13,1,3,.333,2,2,1.000,2,8,10,12,1,0,1,0,17,22.9,+32
